Generator,Label,Image_Path,Caption_ID,Full_Text,Min_Prob,Avg_Prob,Word_Prob_Details
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/56--n01734418_12631.png,5,serpent is on a branch with green grass behind it,0.0198,0.3656,serpent(0.02) | is(0.02) | on(0.18) | a(0.60) | branch(0.60) | with(0.24) | green(0.13) | grass(0.12) | behind(0.17) | it(0.94) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/56--n01734418_12631.png,6,"##ool, a snake on the branch in front of the camera in a green background",0.0176,0.3769,"##ool(0.02) | ,(0.09) | a(0.48) | snake(0.52) | on(0.18) | the(0.10) | branch(0.63) | in(0.05) | front(0.20) | of(1.00) | the(0.20) | camera(0.70) | in(0.02) | a(0.49) | green(0.10) | background(0.62) | [SEP](1.00)"
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/56--n01734418_12631.png,7,"coiled snake with black and white stripes on branch, with blurred green background",0.023,0.4517,"coiled(0.02) | snake(0.89) | with(0.13) | black(0.27) | and(0.77) | white(1.00) | stripes(0.40) | on(0.39) | branch(0.04) | ,(0.06) | with(0.15) | blurred(0.07) | green(0.58) | background(1.00) | [SEP](1.00)"
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/56--n01734418_12631.png,8,brown and white snake sitting on tree branch in green background,0.0223,0.5471,brown(0.02) | and(0.90) | white(0.85) | snake(1.00) | sitting(0.21) | on(0.88) | tree(0.12) | branch(0.90) | in(0.24) | green(0.09) | background(0.35) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/56--n01734418_12631.png,9,serpent snake on a tree branch eating the bark of the tree,0.0198,0.4156,serpent(0.02) | snake(0.62) | on(0.32) | a(0.54) | tree(0.39) | branch(0.89) | eating(0.03) | the(0.09) | bark(0.27) | of(0.47) | the(0.13) | tree(0.72) | [SEP](0.92)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/56--n01734418_12631.png,10,worm snake in a tree with a leafless branch in the background,0.0191,0.4632,worm(0.02) | snake(0.66) | in(0.10) | a(0.49) | tree(1.00) | with(0.23) | a(0.35) | leaf(0.03) | ##less(0.53) | branch(0.86) | in(0.27) | the(0.64) | background(0.31) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,1,lying leopard up against a tree while looking up at something,0.0124,0.364,lying(0.02) | leopard(0.68) | up(0.02) | against(0.11) | a(0.51) | tree(0.85) | while(0.01) | looking(0.47) | up(0.04) | at(0.42) | something(0.32) | [SEP](0.90)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,2,portrait of a large leopard resting on the tree trunk,0.0197,0.4235,portrait(0.02) | of(1.00) | a(0.74) | large(0.08) | leopard(0.90) | resting(0.20) | on(0.71) | the(0.08) | tree(0.13) | trunk(0.16) | [SEP](0.64)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,3,blond leopard sitting on a rock in the sunlight,0.0188,0.3248,blond(0.02) | leopard(0.72) | sitting(0.26) | on(0.63) | a(0.54) | rock(0.22) | in(0.26) | the(0.39) | sunlight(0.04) | [SEP](0.17)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,4,taken from below of a leopard that is laying in a tree,0.0192,0.4848,taken(0.02) | from(0.21) | below(0.31) | of(0.21) | a(0.82) | leopard(0.71) | that(0.04) | is(0.90) | laying(0.22) | in(0.14) | a(0.76) | tree(1.00) | [SEP](0.96)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,5,underside of the leopard is sitting in the shade of the trees,0.0201,0.4047,underside(0.02) | of(0.58) | the(0.09) | leopard(0.49) | is(0.52) | sitting(0.18) | in(0.20) | the(0.52) | shade(0.45) | of(0.42) | the(0.56) | trees(0.23) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,6,this is a large leopard lounging on a tree limb,0.0209,0.5749,this(0.03) | is(0.92) | a(0.78) | large(0.08) | leopard(0.90) | lou(0.02) | ##nging(1.00) | on(0.68) | a(0.83) | tree(0.49) | limb(0.22) | [SEP](0.94)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,7,"they are not real predators, but leopards often do not seem to be real predators",0.0086,0.3854,"they(0.02) | are(0.82) | not(0.03) | real(0.01) | predators(0.09) | ,(0.38) | but(0.83) | leopard(0.17) | ##s(1.00) | often(0.01) | do(0.05) | not(0.57) | seem(0.06) | to(1.00) | be(0.71) | real(0.10) | predators(0.13) | [SEP](0.96)"
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,8,a beneath shot of a leopard that is sitting on a tree,0.0202,0.5097,a(0.04) | beneath(0.02) | shot(0.09) | of(0.93) | a(0.89) | leopard(0.80) | that(0.05) | is(0.97) | sitting(0.39) | on(0.62) | a(0.83) | tree(0.59) | [SEP](0.39)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,9,##ooler of a leopard sitting in a tree in the wilderness,0.0194,0.4409,##ool(0.02) | ##er(0.10) | of(0.09) | a(0.69) | leopard(0.76) | sitting(0.20) | in(0.28) | a(0.77) | tree(0.97) | in(0.10) | the(0.63) | wilderness(0.12) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/288--n02128385_6630.png,10,a heavily decorated leopard rests on a tree branch in the wilderness,0.0221,0.439,a(0.04) | heavily(0.02) | decorated(0.05) | leopard(0.94) | rests(0.18) | on(0.58) | a(0.81) | tree(0.42) | branch(0.57) | in(0.37) | the(0.63) | wilderness(0.10) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,1,"##king in the forest, a lemur rests on a branch in an open space",0.0205,0.378,"##king(0.02) | in(0.06) | the(0.45) | forest(0.08) | ,(0.48) | a(0.73) | le(0.55) | ##mur(1.00) | rests(0.07) | on(0.59) | a(0.87) | branch(0.25) | in(0.13) | an(0.06) | open(0.10) | space(0.05) | [SEP](0.97)"
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,2,brightly striped lemur sitting in tree at zoo on sunny day,0.0193,0.4678,brightly(0.02) | striped(0.17) | le(0.42) | ##mur(1.00) | sitting(0.38) | in(0.43) | tree(0.28) | at(0.03) | zoo(0.55) | on(0.03) | sunny(0.78) | day(1.00) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,3,some cute and cute little baby animals in some very big trees,0.0073,0.2852,some(0.02) | cute(0.04) | and(0.01) | cute(0.28) | little(0.13) | baby(0.01) | animals(0.52) | in(0.14) | some(0.23) | very(0.21) | big(0.40) | trees(0.72) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,4,sitting on a tree limb,0.0203,0.3401,sitting(0.02) | on(0.32) | a(0.68) | tree(0.69) | limb(0.23) | [SEP](0.09)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,5,branch of a tree with a lemur in it,0.0221,0.6136,branch(0.02) | of(0.52) | a(0.68) | tree(0.90) | with(0.64) | a(0.84) | le(0.52) | ##mur(1.00) | in(0.14) | it(0.90) | [SEP](0.59)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,6,"vegetation in the area of this wildlife sanctuary are green, with little ones climbing trees",0.0201,0.1743,"vegetation(0.02) | in(0.11) | the(0.52) | area(0.04) | of(0.08) | this(0.04) | wildlife(0.02) | sanctuary(0.16) | are(0.30) | green(0.14) | ,(0.14) | with(0.12) | little(0.05) | ones(0.05) | climbing(0.32) | trees(0.06) | [SEP](0.82)"
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,7,tall and wide lemur is sitting in a tree near a group of other animals,0.0103,0.4228,tall(0.02) | and(0.06) | wide(0.01) | le(0.47) | ##mur(1.00) | is(0.02) | sitting(0.51) | in(0.39) | a(0.67) | tree(0.88) | near(0.07) | a(0.30) | group(0.03) | of(1.00) | other(0.23) | animals(0.53) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,8,"trunks of the trees have brown, gray and white fur",0.0196,0.3332,"trunks(0.02) | of(0.58) | the(0.13) | trees(0.60) | have(0.17) | brown(0.03) | ,(0.08) | gray(0.07) | and(0.61) | white(0.80) | fur(0.09) | [SEP](0.82)"
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,9,sleeping lemur in tree with thick branches and grass in habitat,0.0114,0.3407,sleeping(0.02) | le(0.52) | ##mur(1.00) | in(0.20) | tree(0.31) | with(0.22) | thick(0.02) | branches(0.22) | and(0.29) | grass(0.25) | in(0.37) | habitat(0.01) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/383--n02497673_8003.png,10,ring tailed lemur sitting in a tree branch in a park,0.0192,0.5345,ring(0.02) | tailed(0.83) | le(0.92) | ##mur(1.00) | sitting(0.35) | in(0.46) | a(0.62) | tree(0.94) | branch(0.14) | in(0.35) | a(0.39) | park(0.07) | [SEP](0.86)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,1,smiling blond boy looking out at the water through binoculars on a sunny day,0.0175,0.4239,smiling(0.02) | blond(0.02) | boy(0.79) | looking(0.42) | out(0.13) | at(0.30) | the(0.65) | water(0.07) | through(0.29) | binoculars(0.63) | on(0.05) | a(0.62) | sunny(0.37) | day(1.00) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,2,his jacket is black with red trim,0.0199,0.3323,his(0.02) | jacket(0.10) | is(0.93) | black(0.46) | with(0.09) | red(0.02) | trim(0.28) | [SEP](0.76)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,3,##rafie little boy with binoculars looking at a beach,0.0113,0.2851,##raf(0.02) | ##ie(0.01) | little(0.01) | boy(1.00) | with(0.11) | binoculars(0.40) | looking(0.49) | at(0.45) | a(0.15) | beach(0.39) | [SEP](0.11)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,4,brightly lit boy looking at the ocean with his camera,0.0182,0.2673,brightly(0.02) | lit(0.34) | boy(0.32) | looking(0.35) | at(0.21) | the(0.52) | ocean(0.34) | with(0.29) | his(0.04) | camera(0.09) | [SEP](0.43)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,5,there is a young boy standing on a rocky cliff looking through a pair of binoculars,0.0196,0.5916,there(0.04) | is(1.00) | a(1.00) | young(0.49) | boy(0.91) | standing(0.10) | on(0.50) | a(0.54) | rocky(0.02) | cliff(0.34) | looking(0.66) | through(0.36) | a(0.40) | pair(0.71) | of(1.00) | binoculars(1.00) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,6,jackson looks through a pair of binoculars at the view of the beach and city,0.0192,0.4693,jackson(0.02) | looks(0.21) | through(0.27) | a(0.26) | pair(0.70) | of(1.00) | binoculars(1.00) | at(0.36) | the(0.78) | view(0.08) | of(0.71) | the(0.72) | beach(0.43) | and(0.06) | city(0.03) | [SEP](0.89)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,7,##rafounder with binoculars observing a view of a city from a beach,0.0074,0.2712,##raf(0.02) | ##ound(0.02) | ##er(0.40) | with(0.06) | binoculars(0.29) | observing(0.01) | a(0.18) | view(0.13) | of(0.80) | a(0.39) | city(0.02) | from(0.14) | a(0.60) | beach(0.01) | [SEP](0.98)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,8,they are two boys are looking at the beach through binoculars,0.0312,0.4819,they(0.03) | are(0.87) | two(0.13) | boys(0.56) | are(0.04) | looking(0.64) | at(0.33) | the(0.78) | beach(0.18) | through(0.57) | binoculars(0.66) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,9,someone takes a picture of a boy in a hooded sweatshirt on a cliff,0.0258,0.3913,someone(0.03) | takes(0.03) | a(0.92) | picture(0.80) | of(0.84) | a(0.83) | boy(0.45) | in(0.04) | a(0.42) | hooded(0.03) | sweatshirt(0.41) | on(0.04) | a(0.51) | cliff(0.20) | [SEP](0.32)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/447--n02841315_3105.png,10,brightly colored boy holding binoculars looking at the ocean from the top of a cliff,0.0182,0.4079,brightly(0.02) | colored(0.32) | boy(0.08) | holding(0.03) | binoculars(0.33) | looking(0.42) | at(0.44) | the(0.50) | ocean(0.41) | from(0.16) | the(0.16) | top(0.65) | of(1.00) | a(0.91) | cliff(0.09) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,1,this is an image of a stereo in a car in the dark,0.0236,0.5624,this(0.03) | is(0.98) | an(0.28) | image(0.86) | of(1.00) | a(0.79) | stereo(0.06) | in(0.34) | a(0.66) | car(0.91) | in(0.02) | the(0.57) | dark(0.37) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,2,recording on the inside of a car has a large clock,0.0105,0.3431,recording(0.02) | on(0.02) | the(0.23) | inside(0.04) | of(1.00) | a(0.79) | car(0.87) | has(0.01) | a(0.43) | large(0.10) | clock(0.15) | [SEP](0.46)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,3,ipod bluetooth installed in an old car,0.0089,0.3351,ipod(0.02) | blue(0.01) | ##tooth(1.00) | installed(0.05) | in(0.64) | an(0.08) | old(0.48) | car(0.62) | [SEP](0.12)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,4,##tooth stereo of a car with the dash in front of it,0.0086,0.3955,##tooth(0.02) | stereo(0.04) | of(0.06) | a(0.69) | car(0.90) | with(0.50) | the(0.12) | dash(0.04) | in(0.01) | front(0.15) | of(0.92) | it(0.73) | [SEP](0.96)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,5,microphone and remote controls and mp3 player in a car with a steering wheel,0.0088,0.3396,microphone(0.02) | and(0.22) | remote(0.01) | controls(0.34) | and(0.02) | mp3(0.01) | player(0.95) | in(0.61) | a(0.46) | car(0.85) | with(0.12) | a(0.21) | steering(0.01) | wheel(0.44) | [SEP](0.82)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,6,car radio display inside the back of a vehicle showing the time of the day,0.0128,0.3905,car(0.02) | radio(0.74) | display(0.01) | inside(0.01) | the(0.10) | back(0.07) | of(0.84) | a(0.91) | vehicle(0.22) | showing(0.15) | the(0.44) | time(0.69) | of(0.10) | the(0.11) | day(0.82) | [SEP](1.00)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,7,receiver in a car with alarm and usb ports on,0.0104,0.2498,receiver(0.02) | in(0.15) | a(0.30) | car(0.89) | with(0.50) | alarm(0.01) | and(0.32) | usb(0.03) | ports(0.01) | on(0.12) | [SEP](0.39)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,8,clock on radio of car with two marks indicating the time,0.0206,0.2884,clock(0.02) | on(0.29) | radio(0.10) | of(0.11) | car(0.53) | with(0.30) | two(0.02) | marks(0.05) | indicating(0.12) | the(0.19) | time(0.94) | [SEP](0.79)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,9,display in car radio of all kind of vehicle with electronic clock,0.0076,0.2465,display(0.02) | in(0.06) | car(0.09) | radio(0.31) | of(0.22) | all(0.01) | kind(0.01) | of(0.79) | vehicle(0.15) | with(0.37) | electronic(0.08) | clock(0.21) | [SEP](0.88)
biggan,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/0_real/485--n02988304_11047.png,10,dashboard control of car showing clock showing 7 50 am,0.0104,0.1855,dashboard(0.03) | control(0.01) | of(0.59) | car(0.11) | showing(0.23) | clock(0.07) | showing(0.05) | 7(0.01) | 50(0.03) | am(0.36) | [SEP](0.54)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,1,badges are on the back of the neck of a car seat,0.0191,0.4213,badges(0.02) | are(0.22) | on(0.12) | the(0.57) | back(0.43) | of(1.00) | the(0.23) | neck(0.02) | of(0.59) | a(0.87) | car(0.06) | seat(0.37) | [SEP](0.97)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,2,someone is writing a name on a black object,0.0251,0.3006,someone(0.03) | is(0.45) | writing(0.14) | a(0.04) | name(0.38) | on(0.84) | a(0.67) | black(0.22) | object(0.03) | [SEP](0.19)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,3,##ood i am unable to see the image above for any reason to come out,0.0214,0.4383,##ood(0.02) | i(0.02) | am(0.25) | unable(1.00) | to(1.00) | see(1.00) | the(0.56) | image(0.92) | above(1.00) | for(0.12) | any(0.03) | reason(0.17) | to(0.06) | come(0.05) | out(0.13) | [SEP](0.68)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,4,blondy logo on a white button on a gray bed sheet,0.0197,0.3319,blond(0.02) | ##y(0.02) | logo(0.16) | on(0.78) | a(0.41) | white(0.09) | button(0.17) | on(0.36) | a(0.84) | gray(0.17) | bed(0.07) | sheet(0.24) | [SEP](1.00)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,5,an image of the back of a black control knob with the word'erom'on it,0.0083,0.4511,an(0.02) | image(0.83) | of(0.89) | the(0.10) | back(0.11) | of(0.70) | a(1.00) | black(0.14) | control(0.01) | knob(0.37) | with(0.47) | the(0.42) | word(0.73) | '(0.10) | er(0.05) | ##om(0.01) | '(0.81) | on(0.25) | it(1.00) | [SEP](1.00)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,6,this is a close up view of the back of a car seat with the emblem on it,0.0325,0.5022,this(0.03) | is(0.96) | a(0.76) | close(0.35) | up(0.72) | view(0.11) | of(1.00) | the(0.20) | back(0.10) | of(0.78) | a(0.94) | car(0.08) | seat(0.50) | with(0.28) | the(0.40) | emblem(0.09) | on(0.40) | it(0.85) | [SEP](1.00)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,7,reflection of a person on a white shirt is behind a small camera lens,0.0101,0.3372,reflection(0.02) | of(0.88) | a(0.60) | person(0.14) | on(0.20) | a(0.75) | white(0.07) | shirt(0.33) | is(0.04) | behind(0.01) | a(0.72) | small(0.03) | camera(0.02) | lens(0.28) | [SEP](0.97)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,8,##ng a close up of a black button that reads zuzz on a piece of cloth,0.0109,0.4102,##ng(0.02) | a(0.21) | close(0.30) | up(0.65) | of(0.66) | a(0.84) | black(0.27) | button(0.48) | that(0.12) | reads(0.21) | zu(0.01) | ##zz(0.39) | on(0.40) | a(0.47) | piece(0.03) | of(1.00) | cloth(0.33) | [SEP](1.00)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,9,imprint on fabric of car seat with nameplate,0.0186,0.2399,imprint(0.02) | on(0.67) | fabric(0.03) | of(0.36) | car(0.02) | seat(0.63) | with(0.31) | name(0.16) | ##plate(0.06) | [SEP](0.14)
biggan,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/biggan/1_fake/00270285.png,10,a dimly lit picture of the word elume written on the button,0.0085,0.3399,a(0.04) | dimly(0.03) | lit(0.98) | picture(0.17) | of(1.00) | the(0.15) | word(0.25) | el(0.01) | ##ume(0.01) | written(0.23) | on(0.67) | the(0.45) | button(0.26) | [SEP](0.50)
